url,href,Status,Sanctions,OFAC,Foreign Sanctions,Balkans,ESG trends,Corporate income tax,European Parliament,customs fraud,Cybersecurity,OLAF,Device Fingerprinting
https://home.treasury.gov/,https://www.treasurydirect.gov/govt/govt.htm,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/offices/public-affairs,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/offices/terrorism-and-financial-intelligence/protecting-charitable-organizations,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://vote.gov/,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/economic-policy/economic-policy-reports,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.fiscal.treasury.gov/fsservices/indiv/pmt/dirExpss/dirExpss_home.htm,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.moneyfactory.gov/,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/small-business-programs/small-and-disadvantaged-business-utilization-0,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/tax-policy/revenue-proposals,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov//about/careers-at-treasury/benefits-and-growth,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/data/troubled-assets-relief-program/reports,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/terrorism-and-illicit-finance/money-laundering,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/data/us-international-reserve-position,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/offices/diversity-equity-inclusion-and-accessibility,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.bep.gov/services,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/utility/languages/zhongwenchinese,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/small-business-programs,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,http://www.usmint.gov/,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/general-information/role-of-the-treasury,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov//about/careers-at-treasury/how-to-apply,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.treasury.gov/auctions/irs/index.html,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/services/social-impact-partnerships/sippra-pay-for-results,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://bsaefiling.fincen.treas.gov/main.html,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/services/government-shared-services,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/economic-policy/social-security-and-medicare-trustee-reports,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/tax-policy/office-of-tax-analysis,Valid,8,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/tax-policy,Valid,35,23,1,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/services/report-fraud-waste-and-abuse,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.treasury.gov/auctions/treasury/rp/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/terrorism-and-illicit-finance/311-actions,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/financial-sanctions/consolidated-sanctions-list-data-files,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.treasurydirect.gov/tdhome.htm,Valid,18,21,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/consumer-policy/financial-literacy-and-education-commission,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.treasury.gov/resource-center/data-chart-center/quarterly-refunding/Pages/default.aspx,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/financial-sanctions/civil-penalties-and-enforcement-information,Valid,12,18,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/offices/tax-policy,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/data/treasury-coupon-issues-and-corporate-bond-yield-curve/corporate-bond-yield-curve,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/financing-the-government,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/financial-sanctions/contact-ofac,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/data/treasury-international-capital-tic-system-home-page/tic-forms-instructions,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/small-business-programs/small-business-lending-fund,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/coronavirus/assistance-for-state-local-and-tribal-governments,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/services/treasury-auctions,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://treasurydirect.gov/forms.htm,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/terrorism-and-illicit-finance/treasury-executive-office-for-asset-forfeiture-teoaf,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/services/government-shared-services/treasury-franchise-fund,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.sigpr.gov/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/tax-policy/tax-expenditures,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.irs.gov/forms-pubs/about-form-941,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,http://www.usa.gov/,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,http://www.opm.gov/,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/tax-policy/foreign-account-tax-compliance-act,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,http://www.ttb.gov/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/coronavirus,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/subfooter/privacy-policy,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/financing-the-government/treasury-investor-data,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/resource-center/data-chart-center/interest-rates/TextView?type=daily_treasury_yield_curve&field_tdr_date_value=2022,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://fiscaldata.treasury.gov/datasets/historical-debt-outstanding/historical-debt-outstanding,Valid,27,32,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/financing-the-government/quarterly-refunding/treasury-quarterly-refunding-webcasts,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/data/treasury-international-capital-tic-system-home-page/release-dates-of-tic-data-0,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/careers-at-treasury,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/resource-center/data-chart-center/interest-rates/TextView?type=daily_treasury_bill_rates&field_tdr_date_value=2022,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.treasury.gov/resource-center/sanctions/Pages/default.aspx,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,http://www.fiscal.treasury.gov/,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.treasury.gov/about/organizational-structure/ig/Pages/default.aspx,Valid,8,6,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,http://www.data.gov/,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/services/tours-and-library/tours-of-the-historic-treasury-building,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.bep.gov/services/mutilated-currency-redemption,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/financial-markets-financial-institutions-and-fiscal-service,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/terrorism-and-illicit-finance,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/offices/general-counsel,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/financial-markets-financial-institutions-and-fiscal-service/federal-insurance-office,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/international/exchange-stabilization-fund,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/utility/languages/tagalog,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/offices/economic-policy,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/history/treasurers-of-the-united-states,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/tribal-affairs,Valid,7,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/budget-financial-reporting-planning-and-performance/inspector-general-audits-and,Valid,6,5,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.cdfifund.gov/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://www.irs.gov/forms-instructions,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/news/press-releases,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/about/general-information/officials,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/policy-issues/international/us-china-comprehensive-economic-dialogue,Valid,0,0,0,0,0,0,0,0,0,0,0
https://home.treasury.gov/,https://home.treasury.gov/data/treasury-coupon-issues-and-corporate-bond-yield-curves,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en/support-training.html,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en/contact-us.html,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en/press-releases/2023/january/alternative-legal-services-providers-growth-is-dramatically-accelerating.html,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://annual-report.thomsonreuters.com/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://www.reuters.com/investigates/special-report/global-poy-2022/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/ccpa-dsar,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://tax.thomsonreuters.com/en/onesource,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://legal.thomsonreuters.com/en/insights/case-studies/clear-helped-locate-parent-evading-court-ordered-child-support?trkcode=page_banner1&trktype=internal,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en.html,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://tax.thomsonreuters.com/en/checkpoint,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://jobs.thomsonreuters.com/military/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en/press-releases/2023/february/thomson-reuters-reports-fourth-quarter-and-full-year-2022-results.html,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://ir.thomsonreuters.com/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en/global-gateway.html,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en/login.html,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,https://legal.thomsonreuters.com/en/products/clear-investigation-software,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.thomsonreuters.com/,http://ir.thomsonreuters.com/shareholder-services/investor-contacts,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en/press-releases/2023/february/law-firm-profits-continued-to-slide-in-q4-2022-thomson-reuters-law-firm-financial-index.html,Valid,0,0,0,0,0,0,1,1,0,19,0
https://www.thomsonreuters.com/,https://www.youtube.com/thomsonreuters,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.thomsonreuters.com/,https://innovation.thomsonreuters.com/en.html,Valid,0,0,0,0,0,0,1,1,0,17,0
https://www.thomsonreuters.com/,https://tax.thomsonreuters.com/en/corporation-solutions/global-trade-management,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.thomsonreuters.com/,https://jobs.thomsonreuters.com/all/,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en/about-us/social-impact/social-impact-and-esg-report-2021.html?trkcode=navigation&trktype=internal,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.thomsonreuters.com/,https://www.thomsonreuters.com/en/careers/frequently-asked-questions.html,Valid,0,0,0,0,0,0,1,1,0,19,0
https://www.thomsonreuters.com/,https://legal.thomsonreuters.com/en/westlaw,Valid,0,0,0,0,0,0,1,1,0,19,0
https://www.thomsonreuters.com/,https://www.reuters.com/breakingviews/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://www2.swift.com/customer_onboarding/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://www2.swift.com/bsl/index.faces,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://www2.swift.com/newsletters,Valid,0,0,0,0,0,0,1,1,0,16,0
https://www.swift.com/,https://www2.swift.com/knowledgecentre/productcategory,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.swift.com/,https://www.sibos.com,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://www.youtube.com/planetswift,Valid,0,0,0,0,0,0,1,0,0,0,0
https://www.swift.com/,http://www.smpg.info/,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.swift.com/,https://www2.swift.com/myswift/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://www.swift.com,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://www.swift.com/standards/iso-20022/get-ready-iso-20022-cbpr,Valid,1,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://www2.swift.com/preferences,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://www2.swift.com/knowledgecentre/interests/Standards,Valid,0,0,0,0,0,0,0,0,1,0,0
https://www.swift.com/,https://www.swift.com/contact-us,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://www.swift.com/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.swift.com/,https://swiftref.swift.com/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_fr,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_cs,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_bg,Valid,0,0,0,0,0,0,0,0,1,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_sv,Valid,1,0,0,0,0,0,0,0,0,0,6
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_it,Valid,0,0,0,0,0,0,0,0,0,0,4
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_lv,Valid,1,0,0,0,0,0,0,0,0,0,6
https://anti-fraud.ec.europa.eu/index_en,https://european-union.europa.eu/contact-eu/social-media-channels_en#/search?page=0&institutions=european_commission,Valid,6,5,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_et,Valid,7,5,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_en,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_pl,Valid,7,5,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://commission.europa.eu/privacy-policy_en,Valid,6,5,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_de,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_el,Valid,0,0,0,0,0,2,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_sk,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_lt,Valid,0,0,0,0,0,1,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://commission.europa.eu/resources-partners_en,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_sl,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_mt,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_ga,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_nl,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_pt,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_fi,Valid,0,0,0,0,0,1,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_ro,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_da,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://commission.europa.eu/index_en,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://ec.europa.eu/anti-fraud/node/2/rss_en,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://commission.europa.eu/legal-notice_en,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_hu,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_es,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://commission.europa.eu/about-european-commission/contact_en,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://commission.europa.eu/cookies_en,Valid,0,0,0,0,0,0,0,0,0,0,0
https://anti-fraud.ec.europa.eu/index_en,https://anti-fraud.ec.europa.eu/index_hr,Valid,0,0,0,0,0,0,1,1,0,9,0
https://anti-fraud.ec.europa.eu/index_en,https://commission.europa.eu/language-policy_en,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.kroll.com/,https://www.kroll.com/de-de,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.kroll.com/,https://www.kroll.com/en-ca,Valid,0,0,0,0,0,0,1,0,0,0,0
https://www.kroll.com/,https://www.kroll.com/en/about-us#values,Valid,0,0,0,0,0,0,1,1,0,19,0
https://www.kroll.com/,https://www.kroll.com/it-it,Valid,0,0,0,0,0,0,1,1,0,20,0
https://www.kroll.com/,https://careers.kroll.com/testimonials,Valid,0,0,0,0,0,0,1,1,0,17,0
https://www.kroll.com/,https://careers.kroll.com/campus,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.kroll.com/,https://careers.kroll.com/culture,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.kroll.com/,https://www.kroll.com/pt-br,Valid,0,0,0,0,0,0,1,1,0,17,0
https://www.kroll.com/,https://www.kroll.com/en,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.kroll.com/,https://www.kroll.com/es-es,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.kroll.com/,https://www.kroll.com/ja-jp,Valid,0,0,0,0,0,0,1,1,0,20,0
https://www.kroll.com/,https://www.kroll.com/es-mx,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.kroll.com/,https://www.youtube.com/c/kroll,Valid,0,0,0,0,0,0,1,1,0,18,0
https://www.kroll.com/,https://www.kroll.com/fr-fr,Valid,0,0,0,0,0,0,0,0,0,0,0
https://www.kroll.com/,https://www.kroll.com/zh-cn,Valid,0,0,0,0,0,0,0,0,1,0,0
https://www.kroll.com/,https://careers.kroll.com/,Valid,0,0,0,0,0,0,0,0,1,0,0
https://learn.seon.io/,https://seon.io,Valid,0,0,0,0,0,0,0,0,0,0,0
https://learn.seon.io/,https://seon.io/privacy-policy/,Valid,0,0,0,0,0,0,0,0,0,0,0
https://learn.seon.io/,https://seon.io/,Valid,0,0,0,0,0,0,0,0,0,0,0
